114;3;TQ;SA;3x;1
114;3;LM;DA;3t;20
114;4;KD;HI;3x;9
115;2;OD;HI;3y;4
115;3;TT;id;id3;7
115;4;SR;BT;3w;11
115;4;BE;DA;3x;18
115;4;OD;HI;3t;15
115;4;OD;HI;3y;6
115;4;KD;HI;3x;5
116;1;SR;BT;3w;3
116;1;LM;DA;3t;0
116;1;UF;SP;SP;17
116;2;PW;DA;3w;15
116;2;RG;id;id4;4
116;2;AP;HI;3w;1
116;2;TT;re;3t;0
116;3;MD;Fy;3x;4
116;3;OD;ol;3y;8
116;4;OA;fy;3t;11
117;1;KD;HI;3x;2
117;1;BB;EN;3x;3
117;2;OD;ol;3y;6
117;3;TT;id;id3;15
117;3;MT;KI;KI;19
117;3;SR;id;id1;20
117;3;KD;HI;3x;8
117;4;HD;MA;3w;2
118;2;TT;re;3t;15
118;3;BB;EN;3x;10
118;3;LM;DA;3t;14
118;3;PW;EN;3t;9
118;4;TQ;SA;3x;15
118;4;AD;FR;FR;7
118;4;KD;HI;3x;21
119;1;OA;fy;3t;8
119;1;ID;Bi;3y;19
119;3;LM;EN;3y;11
119;3;PW;EN;3t;21
119;4;OD;ol;3x;10
119;4;TQ;SA;3x;17
120;1;TQ;SA;3x;21
120;1;UF;SP;SP;6
120;2;SR;BT;3w;9
120;3;MD;Fy;3x;16
120;3;OD;ol;3y;2
120;3;ID;Bi;3y;15
121;1;RG;id;id4;5
121;1;PL;DA;3y;15
121;2;OA;fy;3t;13
121;2;SR;BT;3w;0
121;3;PW;EN;3t;3
121;3;MT;KI;KI;19
121;3;OA;fy;3t;15
121;4;SR;BT;3w;18
121;4;TQ;SA;3x;2
121;4;BB;EN;3x;16
121;4;TT;re;3t;13
122;1;PW;EN;3t;9
122;1;TQ;SA;3x;7
122;2;TQ;SA;3x;3
122;2;OA;Fy;3w;1
122;2;KD;HI;3x;3
122;2;AP;HI;3w;7
122;3;OA;fy;3t;19
122;3;TT;id;id3;16
123;1;TT;re;3w;18
123;1;BB;EN;3x;6
123;1;BB;EN;3x;20
123;2;OD;HI;3t;5
123;3;PW;EN;3t;11
123;3;UF;SP;SP;10
124;1;UF;SP;SP;14
124;1;KD;HI;3x;21
124;1;PL;DA;3y;18
124;2;HD;MA;3w;9
124;3;HD;MA;3w;13
124;4;SR;BT;3w;16
124;4;OD;ol;3x;19
125;1;OD;ol;3x;20
125;1;OD;ol;3y;16
125;1;MD;Fy;3x;16
125;2;BE;DA;3x;5
125;2;TT;re;3w;19
125;2;OD;HI;3t;8
125;3;HD;MA;3w;9
125;4;MT;KI;KI;1
125;4;TT;re;3t;9
126;1;PW;DA;3w;18
126;3;TQ;SA;3x;14
126;3;TQ;SA;3x;2
126;4;PL;DA;3y;17
126;4;MD;Fy;3x;20
126;4;BB;EN;3x;4
126;4;OA;fy;3t;21
127;1;OD;ol;3x;13
127;1;OD;ol;3y;2
127;3;AP;HI;3w;13
127;3;UF;SP;SP;18
127;4;PL;DA;3y;7
127;4;BE;DA;3x;17
127;4;OD;HI;3t;19
128;1;BE;DA;3x;5
128;1;OD;HI;3t;3
128;1;OD;HI;3t;17
128;1;OA;Fy;3w;6
128;1;OD;HI;3t;7
128;1;LM;EN;3y;5
128;2;PW;DA;3w;10
128;3;AD;FR;FR;13
128;4;AD;FR;FR;19
128;4;AD;FR;FR;4
129;1;TT;re;3w;16
129;1;HD;MA;3w;13
129;2;LM;DA;3t;14
129;2;UF;SP;SP;13
129;2;ID;Bi;3y;15
129;2;AP;HI;3w;11
129;2;MD;Fy;3x;2
129;2;HD;MA;3w;20
130;1;TQ;SA;3x;6
130;1;LM;EN;3y;3
130;3;LM;EN;3y;5
130;3;PL;DA;3y;21
130;3;TQ;SA;3x;15
131;1;KD;HI;3x;19
131;1;TT;re;3t;3
131;1;TT;re;3w;10
131;1;BE;DA;3x;21
131;1;OD;HI;3t;0
131;1;AP;HI;3w;4
131;2;PW;EN;3t;12
131;3;TQ;SA;3x;14
131;4;PW;EN;3t;21
132;1;OD;ol;3x;16
132;1;PW;DA;3w;15
132;2;AD;FR;FR;21
132;2;SR;id;id2;5
132;2;SR;BT;3w;6
132;2;SR;id;id2;6
132;3;KD;HI;3x;19
132;3;PL;DA;3y;18
132;3;PW;DA;3w;14
132;4;OD;ol;3x;17
132;4;BB;EN;3x;14
133;1;OD;ol;3x;3
133;1;BE;DA;3x;2
133;2;LM;DA;3t;2
133;4;AD;FR;FR;2
133;4;KD;HI;3x;10
134;1;HD;MA;3w;20
134;1;MT;KI;KI;1
134;1;BE;DA;3x;10
134;1;OD;ol;3x;5
134;2;PW;EN;3t;12
134;2;OD;ol;3x;8
134;2;UF;SP;SP;0
134;4;OD;HI;3y;4
135;1;BB;EN;3x;17
135;2;HD;MA;3w;1
135;3;LM;EN;3y;1
135;3;AP;HI;3w;17
135;4;PL;DA;3y;19
136;2;TT;id;id3;7
136;3;TQ;SA;3x;7
136;3;PW;DA;3w;4
136;4;OA;Fy;3w;18
136;4;AP;HI;3w;9
137;1;PW;EN;3t;17
137;1;OA;Fy;3w;9
137;1;TT;re;3w;19
137;2;MD;Fy;3x;17
137;3;UF;SP;SP;2
138;2;BB;EN;3x;15
138;2;PW;DA;3w;17
138;2;PW;EN;3t;19
138;2;AP;HI;3w;17
138;2;LM;DA;3t;0
138;3;MT;KI;KI;0
138;3;BE;DA;3x;9
138;4;OD;HI;3y;13
138;4;OA;Fy;3w;16
139;1;OD;ol;3y;8
139;2;TT;re;3w;19
139;3;UF;SP;SP;12
139;4;UF;SP;SP;2
140;1;LM;DA;3t;7
140;1;TT;re;3w;10
140;1;PW;EN;3t;19
140;2;AP;HI;3w;17
140;3;AD;FR;FR;6
140;4;BB;EN;3x;20
140;4;ID;Bi;3y;16
141;1;OD;ol;3y;20
141;2;LM;EN;3y;20
141;2;SR;id;id1;10
141;2;BE;DA;3x;8
141;2;BB;EN;3x;20
141;3;PL;DA;3y;6
141;3;MT;KI;KI;5
141;3;RG;id;id4;6
141;3;TT;re;3t;15
141;4;OD;ol;3x;16
141;4;TT;re;3w;7
141;4;BE;DA;3x;11
142;1;MT;KI;KI;8
142;1;LM;EN;3y;18
142;1;LM;DA;3t;13
142;2;UF;SP;SP;15
142;2;UF;SP;SP;12
142;3;PW;DA;3w;9
142;3;AD;FR;FR;19
142;3;OA;Fy;3w;12
142;4;OD;HI;3t;2
142;4;BB;EN;3x;8
142;4;UF;SP;SP;8
143;1;RG;id;id4;0
143;4;SR;BT;3w;16
143;4;MT;KI;KI;5
143;4;LM;EN;3y;0
144;2;OD;ol;3x;10
144;2;BB;EN;3x;13
144;3;HD;MA;3w;14
144;4;MT;KI;KI;20
145;1;OD;ol;3y;9
145;2;TT;re;3w;3
145;3;BE;DA;3x;2
145;4;HD;MA;3w;0
145;4;TQ;SA;3x;17
145;4;PW;DA;3w;20
145;4;TT;re;3t;8
145;4;PW;DA;3w;9
145;4;PW;DA;3w;20
146;1;SR;id;id2;8
146;2;UF;SP;SP;19
146;2;SR;BT;3w;17
146;2;SR;BT;3w;8
146;3;HD;MA;3w;5
146;4;LM;EN;3y;2
147;1;OD;HI;3t;10
147;2;OA;fy;3t;7
147;3;BB;EN;3x;1
147;3;TT;re;3t;19
147;3;OD;ol;3y;5
148;1;LM;EN;3y;16
148;1;MT;KI;KI;13
148;3;BE;DA;3x;11
148;3;MD;Fy;3x;8
148;4;TT;id;id3;21
148;4;OA;fy;3t;14
149;1;PW;EN;3t;6
149;2;AD;FR;FR;19
149;2;LM;DA;3t;3
149;3;OD;ol;3y;10
149;3;LM;EN;3y;21
149;3;PW;EN;3t;13
149;3;BE;DA;3x;7
149;4;SR;BT;3w;6
149;4;SR;BT;3w;13
149;4;MT;KI;KI;3
149;4;PW;DA;3w;1
150;2;TT;re;3w;15
150;2;SR;BT;3w;6
150;2;OD;HI;3t;12
150;2;OD;HI;3t;13
150;3;OD;ol;3x;14
150;4;OA;fy;3t;13
150;4;OD;ol;3y;1
150;4;PW;EN;3t;10
151;1;TQ;SA;3x;5
151;2;TT;re;3t;6
151;3;LM;DA;3t;7
151;3;RG;id;id4;5
151;4;MT;KI;KI;15
151;4;TT;id;id3;13
152;2;PW;DA;3w;11
152;2;PW;DA;3w;8
152;3;TT;re;3w;16
152;4;OD;ol;3y;8
152;4;PL;DA;3y;3
152;4;OD;HI;3y;13
152;4;MT;KI;KI;15
152;4;OD;HI;3y;7
153;1;SR;BT;3w;10
153;3;PW;DA;3w;21
153;3;OD;HI;3t;6
153;3;OD;ol;3x;19
153;3;TT;re;3w;17
153;3;BB;EN;3x;3
153;4;KD;HI;3x;17
154;1;HD;MA;3w;18
154;1;SR;BT;3w;7
154;1;OD;ol;3x;18
154;3;BE;DA;3x;19
154;3;OA;Fy;3w;17
154;3;ID;Bi;3y;13
154;4;RG;id;id4;0
154;4;TT;re;3w;21
155;1;OD;HI;3t;5
155;1;HD;MA;3w;0
155;1;UF;SP;SP;17
155;1;SR;id;id1;13
155;1;LM;DA;3t;3
155;2;TT;re;3w;6
155;3;TQ;SA;3x;7
155;3;OD;HI;3t;6
155;3;LM;EN;3y;12
155;4;SR;BT;3w;14
155;4;HD;MA;3w;10
155;4;LM;DA;3t;12
155;4;HD;MA;3w;2
156;1;BE;DA;3x;18
156;1;PW;EN;3t;6
156;2;TT;re;3w;13
156;2;OD;HI;3y;13
156;3;TQ;SA;3x;1
156;3;UF;SP;SP;14
156;4;PW;DA;3w;16
157;1;OA;Fy;3w;2
157;1;HD;MA;3w;5
157;2;TT;re;3w;12
157;2;OD;HI;3t;13
157;4;SR;id;id1;17
158;1;PW;EN;3t;2
158;1;PL;DA;3y;2
158;2;RG;id;id4;17
158;2;OD;ol;3y;8
158;2;TQ;SA;3x;5
158;2;OD;HI;3y;6
158;2;ID;Bi;3y;3
158;3;LM;DA;3t;16
158;3;AP;HI;3w;19
158;3;TQ;SA;3x;21
158;4;HD;MA;3w;12
158;4;HD;MA;3w;1
158;4;BE;DA;3x;1
158;4;AP;HI;3w;14
159;1;TQ;SA;3x;14
159;1;BB;EN;3x;8
159;1;HD;MA;3w;17
159;1;PL;DA;3y;10
159;1;PW;EN;3t;10
159;2;SR;id;id1;5
159;2;PL;DA;3y;13
159;3;PW;EN;3t;2
159;3;UF;SP;SP;14
159;3;TQ;SA;3x;2
159;4;AD;FR;FR;13
159;4;HD;MA;3w;18
159;4;AP;HI;3w;9
160;2;SR;BT;3w;2
160;3;LM;EN;3y;18
160;3;TT;id;id3;1
161;2;PW;EN;3t;2
161;2;PW;DA;3w;17
161;2;TQ;SA;3x;1
161;2;AD;FR;FR;13
161;2;SR;id;id1;9
161;3;PL;DA;3y;17
161;4;TQ;SA;3x;12
161;4;AD;FR;FR;20
162;1;LM;DA;3t;4
162;1;OA;fy;3t;18
162;1;RG;id;id4;15
162;2;SR;BT;3w;2
162;2;OD;ol;3x;19
162;3;AD;FR;FR;11
162;3;LM;EN;3y;18
162;4;PW;DA;3w;15
162;4;BB;EN;3x;17
163;2;SR;BT;3w;20
163;2;RG;id;id4;18
163;3;PW;EN;3t;11
163;4;OD;HI;3y;18
163;4;LM;EN;3y;21
163;4;AP;HI;3w;12
163;4;KD;HI;3x;14
164;1;TQ;SA;3x;5
164;1;PW;DA;3w;0
164;2;TT;re;3t;11
164;3;PW;EN;3t;7
164;3;BE;DA;3x;4
164;4;OD;HI;3y;3
164;4;TQ;SA;3x;21
164;4;LM;DA;3t;19
165;1;TT;id;id3;20
165;2;KD;HI;3x;6
165;2;MT;KI;KI;7
165;2;TT;re;3w;0
165;2;TQ;SA;3x;5
165;2;OD;HI;3t;0
165;2;TQ;SA;3x;6
165;2;BE;DA;3x;6
165;3;OA;fy;3t;18
165;3;SR;BT;3w;7
165;4;TT;re;3w;19
166;2;LM;DA;3t;8
166;2;MT;KI;KI;3
166;3;AD;FR;FR;8
166;3;OD;HI;3y;5
166;3;KD;HI;3x;18
166;3;PW;DA;3w;4
166;4;PW;EN;3t;0
166;4;LM;EN;3y;17
167;1;LM;DA;3t;16
167;2;PL;DA;3y;20
167;2;AP;HI;3w;3
167;3;MT;KI;KI;10
167;3;LM;DA;3t;0
167;3;KD;HI;3x;3
167;3;KD;HI;3x;5
167;3;OA;fy;3t;7
167;4;UF;SP;SP;20
167;4;LM;DA;3t;10
168;2;TT;re;3t;16
168;3;OD;HI;3y;18
168;4;MT;KI;KI;16
169;1;OD;ol;3y;4
169;1;UF;SP;SP;10
169;1;AD;FR;FR;17
169;2;LM;EN;3y;19
169;4;PW;EN;3t;21
169;4;TQ;SA;3x;4
170;1;PL;DA;3y;18
170;2;PW;DA;3w;19
170;3;ID;Bi;3y;5
170;3;ID;Bi;3y;15
170;3;UF;SP;SP;3
170;4;MD;Fy;3x;2
170;4;OD;ol;3y;2
170;4;OA;fy;3t;11
170;4;PW;EN;3t;16
171;1;MT;KI;KI;6
171;2;KD;HI;3x;3
171;3;HD;MA;3w;14
171;3;OD;ol;3y;11
171;3;PW;EN;3t;16
171;4;TQ;SA;3x;5
172;1;HD;MA;3w;12
172;1;HD;MA;3w;5
172;1;ID;Bi;3y;14
172;1;OD;HI;3t;9
172;1;OD;ol;3y;16
172;2;LM;DA;3t;10
172;2;MD;Fy;3x;6
172;2;BE;DA;3x;18
173;1;SR;BT;3w;4
173;2;OA;fy;3t;21
173;2;HD;MA;3w;16
173;4;TT;re;3w;10
173;4;AP;HI;3w;5
173;4;MT;KI;KI;3
174;1;AD;FR;FR;9
174;2;LM;EN;3y;11
174;3;OA;fy;3t;15
174;3;OD;HI;3y;12
174;4;PW;EN;3t;13
174;4;KD;HI;3x;6
174;4;ID;Bi;3y;10
175;2;OA;fy;3t;6
175;2;HD;MA;3w;6
175;2;PW;EN;3t;21
175;2;RG;id;id4;6
175;2;UF;SP;SP;4
175;3;BE;DA;3x;8
175;3;ID;Bi;3y;5
175;4;OD;HI;3y;2
175;4;AD;FR;FR;3
175;4;PW;DA;3w;13
176;2;MD;Fy;3x;0
176;3;MD;Fy;3x;6
176;3;HD;MA;3w;11
176;3;OA;Fy;3w;17
176;3;PL;DA;3y;17
176;4;AD;FR;FR;20
176;4;PW;EN;3t;6
176;4;OD;ol;3x;6
176;4;PW;EN;3t;20
176;4;UF;SP;SP;9
177;1;PW;EN;3t;13
177;1;BB;EN;3x;9
177;2;MD;Fy;3x;14
177;3;BB;EN;3x;7
177;3;BB;EN;3x;5
177;4;LM;DA;3t;10
177;4;OD;HI;3y;15
177;4;TT;re;3t;3
178;1;SR;id;id2;16
178;1;LM;EN;3y;19
178;2;BE;DA;3x;19
178;2;OA;Fy;3w;0
178;4;BB;EN;3x;13
179;1;MT;KI;KI;6
179;1;MT;KI;KI;4
179;3;SR;BT;3w;15
179;3;LM;EN;3y;19
179;3;LM;DA;3t;19
179;4;OD;HI;3t;6
180;1;TT;re;3t;21
180;2;OD;ol;3y;13
180;3;LM;EN;3y;1
180;3;PW;EN;3t;19
180;3;ID;Bi;3y;0
180;3;TT;re;3t;6
180;4;MT;KI;KI;12
181;1;PW;DA;3w;3
181;1;PW;EN;3t;5
181;2;MD;Fy;3x;8
181;3;AD;FR;FR;5
181;4;TT;re;3t;0
181;4;LM;EN;3y;8
182;1;HD;MA;3w;20
182;1;PW;DA;3w;15
182;1;KD;HI;3x;0
182;1;SR;id;id1;15
182;1;TT;re;3w;19
182;2;UF;SP;SP;3
182;2;MD;Fy;3x;17
182;3;BE;DA;3x;15
182;3;PW;EN;3t;14
182;3;PL;DA;3y;7
182;4;UF;SP;SP;19
182;4;TQ;SA;3x;9
182;4;TQ;SA;3x;14
183;1;PL;DA;3y;11
183;1;PW;EN;3t;6
183;1;AP;HI;3w;1
183;2;MT;KI;KI;17
183;2;TQ;SA;3x;5
183;3;UF;SP;SP;11
183;3;OA;Fy;3w;5
183;3;BB;EN;3x;0
183;3;MT;KI;KI;11
183;4;SR;id;id1;13
183;4;LM;EN;3y;10
183;4;KD;HI;3x;12
184;2;AP;HI;3w;12
184;2;BB;EN;3x;8
184;2;TT;id;id3;19
184;3;AD;FR;FR;17
184;3;OD;HI;3t;0
184;3;PW;EN;3t;9
184;3;SR;id;id2;16
185;1;PW;DA;3w;11
185;1;LM;EN;3y;8
185;2;AD;FR;FR;7
185;2;RG;id;id4;21
185;2;OA;Fy;3w;17
185;2;PL;DA;3y;5
185;3;TT;id;id3;12
185;4;OD;HI;3t;12
186;1;BB;EN;3x;2
186;2;BB;EN;3x;12
186;3;MT;KI;KI;16
186;3;UF;SP;SP;14
187;1;HD;MA;3w;1
187;2;MT;KI;KI;12
187;2;PW;DA;3w;0
187;3;SR;id;id1;6
187;3;LM;EN;3y;3
187;3;PL;DA;3y;7
187;4;BE;DA;3x;19
187;4;AD;FR;FR;19
188;1;ID;Bi;3y;3
188;2;SR;BT;3w;17
188;2;PL;DA;3y;16
188;3;RG;id;id4;3
188;3;OD;HI;3y;0
188;3;MD;Fy;3x;14
188;4;RG;id;id4;2
188;4;HD;MA;3w;4
188;4;UF;SP;SP;6
189;2;AD;FR;FR;3
189;2;TQ;SA;3x;10
189;3;RG;id;id4;14
189;4;TT;re;3t;10
189;4;OA;Fy;3w;2
190;1;SR;id;id1;18
190;1;BE;DA;3x;4
190;2;OA;fy;3t;0
190;3;HD;MA;3w;4
190;4;HD;MA;3w;2
190;4;BB;EN;3x;20
190;4;MD;Fy;3x;10
190;4;BB;EN;3x;0
191;1;HD;MA;3w;21
191;2;LM;EN;3y;17
191;2;MT;KI;KI;12
191;2;SR;id;id1;6
192;1;HD;MA;3w;15
192;1;HD;MA;3w;17
192;3;UF;SP;SP;7
192;3;BE;DA;3x;12
192;3;PW;DA;3w;21
192;4;LM;EN;3y;16
192;4;OD;HI;3t;4
192;4;PW;EN;3t;21
193;1;OD;ol;3x;21
193;2;BB;EN;3x;7
193;3;PL;DA;3y;13
193;3;LM;EN;3y;14
193;4;LM;EN;3y;17
193;4;HD;MA;3w;19
193;4;PL;DA;3y;5
194;1;OD;ol;3x;19
194;2;OA;fy;3t;5
194;2;AD;FR;FR;19
194;3;PW;DA;3w;13
194;3;AD;FR;FR;0
194;4;ID;Bi;3y;7
194;4;SR;id;id2;1
194;4;MD;Fy;3x;11
195;1;BE;DA;3x;20
195;2;OD;HI;3y;17
195;2;TT;id;id3;10
195;3;PW;EN;3t;14
195;3;TT;re;3w;20
195;4;HD;MA;3w;4
195;4;PW;EN;3t;19
195;4;SR;BT;3w;12
195;4;TQ;SA;3x;9
