135;3;AP;HI;3w;15;3
135;4;MD;Fy;3x;13;3
136;2;OA;Fy;3w;18;3
136;3;LM;EN;3y;0;3
136;3;TT;re;3w;17;3
136;3;OD;ol;3x;8;3
136;4;SR;BT;3w;13;3
136;4;TQ;SA;3x;6;3
137;1;AP;HI;3w;15;3
137;1;KD;HI;3x;1;3
137;2;OA;Fy;3w;1;3
137;2;PW;EN;3t;15;3
137;3;HD;MA;3w;19;3
137;3;OD;HI;3t;14;3
137;4;BB;EN;3x;8;3
137;4;HD;MA;3w;2;3
137;4;PW;EN;3t;5;3
138;1;TT;re;3t;7;3
138;1;MD;Fy;3x;6;3
138;1;SR;BT;3w;13;3
138;2;OA;fy;3t;14;3
138;2;PW;DA;3w;2;3
138;2;TQ;SA;3x;3;3
138;3;LM;EN;3y;18;3
138;3;SR;BT;3w;14;3
138;4;TT;re;3w;5;3
138;4;BB;EN;3x;4;3
139;1;MD;Fy;3x;10;3
139;1;LM;DA;3t;13;3
139;2;HD;MA;3w;0;3
139;3;OA;fy;3t;0;3
139;3;TQ;SA;3x;19;3
139;4;OA;Fy;3w;13;3
140;1;PL;DA;3y;12;3
140;3;TT;re;3t;13;3
140;3;PW;DA;3w;7;3
140;4;TQ;SA;3x;1;3
140;4;TT;re;3t;13;3
141;1;SR;BT;3w;16;3
141;1;KD;HI;3x;11;3
141;3;SR;BT;3w;17;3
141;4;OA;fy;3t;0;3
142;1;HD;MA;3w;10;3
142;2;OD;ol;3y;1;3
142;2;BE;DA;3x;6;3
142;2;PW;EN;3t;13;3
142;3;SR;BT;3w;3;3
142;3;LM;EN;3y;5;3
142;4;HD;MA;3w;10;3
142;4;LM;EN;3y;9;3
143;1;OD;HI;3t;11;3
143;1;BB;EN;3x;12;3
143;2;SR;BT;3w;14;3
143;2;MD;Fy;3x;12;3
143;3;PW;DA;3w;7;3
143;3;PL;DA;3y;13;3
143;4;TQ;SA;3x;12;3
144;1;OD;HI;3t;6;3
144;1;BB;EN;3x;19;3
144;2;BE;DA;3x;15;3
144;2;OA;Fy;3w;14;3
144;3;OA;fy;3t;10;3
144;4;KD;HI;3x;6;3
144;4;OD;ol;3y;0;3
145;1;TQ;SA;3x;3;3
145;1;PW;EN;3t;13;3
145;2;OA;Fy;3w;2;3
145;2;LM;DA;3t;12;3
145;2;BE;DA;3x;8;3
145;3;LM;DA;3t;5;3
145;3;TQ;SA;3x;7;3
145;4;SR;BT;3w;18;3
146;1;PL;DA;3y;16;3
146;1;BE;DA;3x;11;3
146;1;PW;DA;3w;6;3
146;2;OA;fy;3t;10;3
146;2;TQ;SA;3x;13;3
146;3;PW;DA;3w;18;3
146;3;TT;re;3t;17;3
146;4;HD;MA;3w;13;3
146;4;OD;ol;3x;15;3
146;4;TT;re;3t;19;3
147;1;PW;EN;3t;3;3
147;1;OA;Fy;3w;1;3
147;2;SR;BT;3w;5;3
147;3;BE;DA;3x;14;3
147;3;OA;Fy;3w;10;3
148;1;OD;HI;3y;10;3
148;2;PW;DA;3w;0;3
148;2;OD;HI;3t;4;3
148;3;BB;EN;3x;15;3
148;4;OA;fy;3t;18;3
149;1;TQ;SA;3x;13;3
149;1;PL;DA;3y;5;3
149;1;SR;BT;3w;10;3
149;2;HD;MA;3w;4;3
149;2;BB;EN;3x;15;3
149;3;LM;EN;3y;13;3
149;3;OD;HI;3t;10;3
149;4;ID;Bi;3y;17;3
150;2;BE;DA;3x;1;3
150;3;HD;MA;3w;11;3
150;4;OA;Fy;3w;15;3
150;4;LM;EN;3y;13;3
151;1;LM;DA;3t;12;3
151;1;OD;ol;3x;8;3
151;2;PL;DA;3y;11;3
151;3;AP;HI;3w;0;3
151;3;LM;EN;3y;2;3
151;3;TQ;SA;3x;3;3
151;4;LM;DA;3t;9;3
151;4;SR;BT;3w;10;3
152;1;ID;Bi;3y;12;3
152;2;OA;fy;3t;5;3
152;2;PW;DA;3w;18;3
152;2;KD;HI;3x;6;3
152;3;LM;DA;3t;13;3
152;3;TT;re;3w;4;3
152;4;SR;BT;3w;2;3
152;4;OD;ol;3y;19;3
153;1;PW;DA;3w;11;3
153;1;OD;ol;3y;6;3
153;2;PW;EN;3t;1;3
153;3;PW;EN;3t;2;3
153;4;OA;Fy;3w;18;3
153;4;LM;EN;3y;8;3
153;4;PW;EN;3t;0;3
154;1;SR;BT;3w;5;3
154;1;PL;DA;3y;6;3
154;2;KD;HI;3x;0;3
154;2;TT;re;3w;2;3
154;3;TQ;SA;3x;19;3
154;3;LM;EN;3y;13;3
154;3;PW;EN;3t;2;3
154;4;OD;HI;3t;7;3
154;4;BB;EN;3x;13;3
155;1;BE;DA;3x;6;3
155;2;BE;DA;3x;9;3
155;2;OA;Fy;3w;18;3
155;2;ID;Bi;3y;4;3
155;3;OA;fy;3t;0;3
155;4;HD;MA;3w;4;3
156;1;KD;HI;3x;19;3
156;1;AP;HI;3w;16;3
156;2;OD;ol;3y;15;3
156;2;KD;HI;3x;5;3
156;3;OD;HI;3y;5;3
157;1;BE;DA;3x;19;3
157;1;OD;HI;3y;8;3
157;2;BE;DA;3x;7;3
157;2;LM;DA;3t;13;3
157;3;TT;re;3w;14;3
158;1;SR;BT;3w;18;3
158;2;OD;HI;3y;9;3
158;3;LM;DA;3t;11;3
158;3;TQ;SA;3x;2;3
158;3;OD;HI;3y;19;3
158;4;OA;Fy;3w;18;3
159;1;LM;EN;3y;14;3
159;1;OD;ol;3x;4;3
159;2;BE;DA;3x;5;3
159;3;LM;DA;3t;6;3
159;3;OD;ol;3y;10;3
159;3;AP;HI;3w;9;3
159;4;PL;DA;3y;2;3
159;4;KD;HI;3x;16;3
160;1;BB;EN;3x;16;3
160;1;OA;fy;3t;12;3
160;2;PW;EN;3t;1;3
161;1;TT;re;3w;12;3
161;2;PW;EN;3t;5;3
161;2;TQ;SA;3x;11;3
161;4;TT;re;3t;6;3
161;4;MD;Fy;3x;5;3
162;1;LM;DA;3t;16;3
162;1;OD;ol;3x;12;3
162;2;PW;DA;3w;12;3
162;2;KD;HI;3x;16;3
162;3;LM;DA;3t;9;3
162;4;TT;re;3w;14;3
163;1;OD;ol;3y;0;3
163;1;TQ;SA;3x;10;3
163;2;OD;HI;3t;5;3
163;2;OA;Fy;3w;17;3
163;3;TT;re;3t;16;3
163;4;BE;DA;3x;18;3
163;4;HD;MA;3w;9;3
163;4;PL;DA;3y;7;3
164;1;OA;fy;3t;9;3
164;1;BE;DA;3x;19;3
164;2;OD;HI;3y;13;3
164;2;BB;EN;3x;2;3
164;3;OD;HI;3y;19;3
165;1;SR;BT;3w;15;3
165;1;MD;Fy;3x;14;3
165;1;OD;HI;3t;10;3
165;2;TQ;SA;3x;19;3
165;2;HD;MA;3w;7;3
165;3;HD;MA;3w;13;3
165;3;OD;HI;3y;0;3
165;3;BB;EN;3x;19;3
165;4;AP;HI;3w;10;3
165;4;PW;EN;3t;14;3
166;1;MD;Fy;3x;19;3
166;1;PL;DA;3y;0;3
166;1;PW;DA;3w;9;3
166;2;PL;DA;3y;7;3
166;2;PW;EN;3t;4;3
166;3;PW;DA;3w;17;3
166;4;PW;DA;3w;12;3
166;4;ID;Bi;3y;18;3
167;1;OD;ol;3x;6;3
167;2;TT;re;3w;16;3
167;3;BB;EN;3x;9;3
167;3;OD;HI;3y;11;3
167;4;LM;EN;3y;9;3
167;4;HD;MA;3w;11;3
168;1;PL;DA;3y;5;3
168;1;SR;BT;3w;3;3
168;2;LM;EN;3y;2;3
168;2;MD;Fy;3x;10;3
168;2;OD;HI;3t;14;3
168;3;BE;DA;3x;3;3
168;4;LM;DA;3t;7;3
168;4;PW;DA;3w;15;3
168;4;TQ;SA;3x;19;3
169;1;OA;fy;3t;9;3
169;2;OD;HI;3y;7;3
169;3;OD;ol;3y;1;3
169;3;LM;DA;3t;19;3
169;3;MD;Fy;3x;5;3
169;4;TT;re;3t;3;3
170;1;AP;HI;3w;17;3
170;2;OD;ol;3x;3;3
170;2;SR;BT;3w;8;3
170;3;SR;BT;3w;19;3
170;3;BE;DA;3x;18;3
170;3;OD;ol;3y;17;3
170;4;AP;HI;3w;1;3
171;2;AP;HI;3w;5;3
171;2;LM;DA;3t;18;3
171;3;OD;HI;3y;7;3
171;3;BE;DA;3x;5;3
172;1;KD;HI;3x;7;3
172;1;OA;Fy;3w;11;3
172;2;OD;ol;3y;3;3
172;3;LM;EN;3y;14;3
172;3;HD;MA;3w;10;3
172;3;PW;EN;3t;13;3
172;4;BB;EN;3x;15;3
172;4;OA;fy;3t;1;3
173;1;BB;EN;3x;6;3
173;1;TT;re;3w;10;3
173;1;LM;DA;3t;3;3
173;2;OD;HI;3t;19;3
173;2;BE;DA;3x;2;3
173;3;OA;Fy;3w;11;3
173;3;PL;DA;3y;5;3
173;4;TQ;SA;3x;8;3
174;1;KD;HI;3x;16;3
174;1;TT;re;3w;14;3
174;2;HD;MA;3w;7;3
174;2;BB;EN;3x;6;3
174;2;PW;EN;3t;5;3
174;4;OD;HI;3t;15;3
175;1;LM;EN;3y;5;3
175;1;OA;Fy;3w;0;3
175;1;KD;HI;3x;3;3
175;3;TT;re;3w;15;3
176;1;BB;EN;3x;14;3
176;1;OD;HI;3t;2;3
176;1;PW;DA;3w;19;3
176;3;TT;re;3t;13;3
176;3;HD;MA;3w;10;3
176;4;HD;MA;3w;2;3
176;4;PL;DA;3y;1;3
177;1;TQ;SA;3x;1;3
177;2;SR;BT;3w;15;3
177;2;OD;HI;3y;16;3
177;3;LM;DA;3t;18;3
177;4;AP;HI;3w;7;3
178;1;PW;DA;3w;17;3
178;1;LM;EN;3y;7;3
178;2;AP;HI;3w;1;3
178;3;BB;EN;3x;11;3
178;3;LM;DA;3t;3;3
178;4;BB;EN;3x;16;3
179;1;PL;DA;3y;3;3
179;1;PW;EN;3t;0;3
179;1;HD;MA;3w;5;3
179;2;ID;Bi;3y;7;3
179;2;BE;DA;3x;12;3
179;3;AP;HI;3w;5;3
179;4;BE;DA;3x;11;3
180;1;TQ;SA;3x;6;3
180;1;PL;DA;3y;3;3
180;1;SR;BT;3w;8;3
180;2;HD;MA;3w;0;3
180;2;BB;EN;3x;18;3
180;3;PW;EN;3t;10;3
180;4;HD;MA;3w;10;3
181;1;OD;ol;3x;15;3
181;1;SR;BT;3w;8;3
181;2;LM;DA;3t;12;3
181;4;PW;EN;3t;18;3
182;1;LM;DA;3t;18;3
182;1;SR;BT;3w;7;3
182;2;AP;HI;3w;12;3
182;2;KD;HI;3x;16;3
182;2;ID;Bi;3y;8;3
182;3;HD;MA;3w;14;3
182;4;TT;re;3w;10;3
183;1;BE;DA;3x;13;3
183;2;HD;MA;3w;19;3
183;2;PL;DA;3y;10;3
183;4;PL;DA;3y;4;3
183;4;PW;EN;3t;18;3
183;4;MD;Fy;3x;14;3
184;1;LM;EN;3y;18;3
184;2;LM;DA;3t;3;3
184;4;LM;EN;3y;18;3
185;1;OD;HI;3t;2;3
185;1;OA;Fy;3w;3;3
185;2;AP;HI;3w;6;3
185;2;TQ;SA;3x;16;3
185;3;OA;Fy;3w;13;3
185;4;TQ;SA;3x;19;3
186;1;PW;EN;3t;15;3
186;1;HD;MA;3w;11;3
186;2;PW;EN;3t;18;3
186;2;HD;MA;3w;13;3
186;3;HD;MA;3w;10;3
186;3;KD;HI;3x;11;3
186;4;LM;EN;3y;14;3
186;4;BB;EN;3x;8;3
187;1;BB;EN;3x;9;3
187;2;BB;EN;3x;10;3
187;3;OA;Fy;3w;4;3
187;3;BB;EN;3x;14;3
187;4;TQ;SA;3x;19;3
188;1;OD;HI;3y;11;3
188;1;OA;fy;3t;19;3
188;2;TQ;SA;3x;9;3
188;2;ID;Bi;3y;8;3
188;2;LM;DA;3t;6;3
188;3;ID;Bi;3y;1;3
188;3;OD;HI;3t;14;3
188;3;PW;DA;3w;11;3
188;4;OA;Fy;3w;3;3
188;4;LM;DA;3t;14;3
188;4;TQ;SA;3x;17;3
189;1;OD;HI;3y;10;3
189;1;KD;HI;3x;7;3
189;1;AP;HI;3w;3;3
189;2;ID;Bi;3y;1;3
189;2;PW;DA;3w;15;3
189;3;TT;re;3t;13;3
189;3;OD;ol;3x;2;3
189;4;LM;DA;3t;11;3
189;4;BE;DA;3x;16;3
190;1;OD;HI;3y;13;3
190;1;TT;re;3t;1;3
190;2;PL;DA;3y;2;3
190;2;SR;BT;3w;13;3
190;3;TQ;SA;3x;1;3
190;4;OD;HI;3t;11;3
190;4;SR;BT;3w;2;3
191;1;SR;BT;3w;2;3
191;1;PW;EN;3t;8;3
191;2;MD;Fy;3x;15;3
191;2;PL;DA;3y;3;3
191;2;LM;DA;3t;5;3
191;2;SR;BT;3w;16;3
191;3;LM;EN;3y;5;3
191;3;BB;EN;3x;18;3
191;4;LM;DA;3t;7;3
191;4;MD;Fy;3x;10;3
192;1;PL;DA;3y;14;3
192;1;PW;EN;3t;18;3
192;2;OA;fy;3t;12;3
192;2;TQ;SA;3x;16;3
192;2;PW;DA;3w;13;3
192;2;LM;EN;3y;1;3
192;3;AP;HI;3w;3;3
192;3;OD;HI;3y;17;3
192;3;BB;EN;3x;18;3
192;4;BB;EN;3x;8;3
193;1;LM;EN;3y;12;3
193;1;HD;MA;3w;19;3
193;1;BE;DA;3x;16;3
193;2;OA;Fy;3w;4;3
193;2;PL;DA;3y;5;3
193;2;BB;EN;3x;14;3
193;3;PL;DA;3y;17;3
193;3;AP;HI;3w;16;3
193;3;LM;DA;3t;3;3
193;3;BE;DA;3x;10;3
193;4;PW;DA;3w;17;3
193;4;OA;fy;3t;14;3
194;1;TT;re;3t;12;3
194;1;TQ;SA;3x;11;3
194;2;BB;EN;3x;12;3
194;2;AP;HI;3w;6;3
194;2;TT;re;3t;10;3
194;3;OD;ol;3x;4;3
194;3;PW;EN;3t;10;3
194;4;MD;Fy;3x;2;3
194;4;SR;BT;3w;5;3
194;4;PW;EN;3t;16;3
195;1;OA;Fy;3w;15;3
195;3;TT;re;3w;10;3
195;4;SR;BT;3w;6;3
195;4;BB;EN;3x;18;3
195;4;LM;EN;3y;17;3
